dataset_id,representation,participant_dose,stimulus_dose,predictor,macro_ccc,ccc_ci_low,ccc_ci_high,valid_bootstrap,macro_mae
ds005540,eegnet_lr1e3,0,0,prior,-3.0732194575483232e-15,-5.544037093133089e-15,-6.024018219635578e-16,1985,0.21154367944837507
ds005540,eegnet_lr1e3,0,0,prior_personalized,-3.0732194575483232e-15,-5.544037093133089e-15,-6.024018219635578e-16,1985,0.21154367944837507
ds005540,eegnet_lr1e3,0,0,eeg_population,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e3,0,0,eeg_personalized,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e3,0,0,combined_population,-0.010922204727290474,-0.030371201843415012,0.008526792388834066,1985,0.2130814565566698
ds005540,eegnet_lr1e3,0,0,combined_personalized,-0.010922204727290474,-0.030371201843415012,0.008526792388834066,1985,0.2130814565566698
ds005540,eegnet_lr1e3,0,8,prior,0.4907012372224836,0.34749131213137896,0.6339111623135882,1985,0.16290261243386245
ds005540,eegnet_lr1e3,0,8,prior_personalized,0.4907012372224836,0.34749131213137896,0.6339111623135882,1985,0.16290261243386245
ds005540,eegnet_lr1e3,0,8,eeg_population,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e3,0,8,eeg_personalized,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e3,0,8,combined_population,0.48389639737840895,0.3428545187255909,0.624938276031227,1985,0.16737813300439836
ds005540,eegnet_lr1e3,0,8,combined_personalized,0.48389639737840895,0.3428545187255909,0.624938276031227,1985,0.16737813300439836
ds005540,eegnet_lr1e3,8,0,prior,-3.0732194575483232e-15,-5.544037093133089e-15,-6.024018219635578e-16,1985,0.21154367944837507
ds005540,eegnet_lr1e3,8,0,prior_personalized,0.20355097551998394,0.08686608804864297,0.3202358629913249,1985,0.19155023578113023
ds005540,eegnet_lr1e3,8,0,eeg_population,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e3,8,0,eeg_personalized,0.18225538309510542,0.06223264719426806,0.30227811899594276,1985,0.19623652447089943
ds005540,eegnet_lr1e3,8,0,combined_population,-0.010922204727290474,-0.030371201843415012,0.008526792388834066,1985,0.2130814565566698
ds005540,eegnet_lr1e3,8,0,combined_personalized,0.20060822014356855,0.0839310027296956,0.3172854375574415,1985,0.19185053830713034
ds005540,eegnet_lr1e3,8,8,prior,0.4907012372224836,0.34749131213137896,0.6339111623135882,1985,0.16290261243386245
ds005540,eegnet_lr1e3,8,8,prior_personalized,0.6327069705103981,0.4688714910603772,0.7965424499604191,1985,0.1450768522313176
ds005540,eegnet_lr1e3,8,8,eeg_population,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e3,8,8,eeg_personalized,0.18225538309510542,0.06223264719426806,0.30227811899594276,1985,0.19623652447089943
ds005540,eegnet_lr1e3,8,8,combined_population,0.48389639737840895,0.3428545187255909,0.624938276031227,1985,0.16737813300439836
ds005540,eegnet_lr1e3,8,8,combined_personalized,0.6158587991516697,0.44672418303104233,0.7849934152722972,1985,0.1480213854465004
ds005540,eegnet_lr1e4,0,0,prior,-3.0732194575483232e-15,-5.544037093133089e-15,-6.024018219635578e-16,1985,0.21154367944837507
ds005540,eegnet_lr1e4,0,0,prior_personalized,-3.0732194575483232e-15,-5.544037093133089e-15,-6.024018219635578e-16,1985,0.21154367944837507
ds005540,eegnet_lr1e4,0,0,eeg_population,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e4,0,0,eeg_personalized,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e4,0,0,combined_population,-0.0033987456182051796,-0.012714910016638013,0.005917418780227654,1985,0.21166027783676183
ds005540,eegnet_lr1e4,0,0,combined_personalized,-0.0033987456182051796,-0.012714910016638013,0.005917418780227654,1985,0.21166027783676183
ds005540,eegnet_lr1e4,0,8,prior,0.4907012372224836,0.34749131213137896,0.6339111623135882,1985,0.16290261243386245
ds005540,eegnet_lr1e4,0,8,prior_personalized,0.4907012372224836,0.34749131213137896,0.6339111623135882,1985,0.16290261243386245
ds005540,eegnet_lr1e4,0,8,eeg_population,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e4,0,8,eeg_personalized,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e4,0,8,combined_population,0.4866004325340902,0.34325877522580606,0.6299420898423743,1985,0.16331398051976057
ds005540,eegnet_lr1e4,0,8,combined_personalized,0.4866004325340902,0.34325877522580606,0.6299420898423743,1985,0.16331398051976057
ds005540,eegnet_lr1e4,8,0,prior,-3.0732194575483232e-15,-5.544037093133089e-15,-6.024018219635578e-16,1985,0.21154367944837507
ds005540,eegnet_lr1e4,8,0,prior_personalized,0.20355097551998394,0.08686608804864297,0.3202358629913249,1985,0.19155023578113023
ds005540,eegnet_lr1e4,8,0,eeg_population,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e4,8,0,eeg_personalized,0.18225538309510542,0.06223264719426806,0.30227811899594276,1985,0.19623652447089943
ds005540,eegnet_lr1e4,8,0,combined_population,-0.0033987456182051796,-0.012714910016638013,0.005917418780227654,1985,0.21166027783676183
ds005540,eegnet_lr1e4,8,0,combined_personalized,0.20431082985832286,0.08516599071612281,0.3234556690005229,1985,0.19186484658399133
ds005540,eegnet_lr1e4,8,8,prior,0.4907012372224836,0.34749131213137896,0.6339111623135882,1985,0.16290261243386245
ds005540,eegnet_lr1e4,8,8,prior_personalized,0.6327069705103981,0.4688714910603772,0.7965424499604191,1985,0.1450768522313176
ds005540,eegnet_lr1e4,8,8,eeg_population,0.0,0.0,0.0,1985,0.5054920634920634
ds005540,eegnet_lr1e4,8,8,eeg_personalized,0.18225538309510542,0.06223264719426806,0.30227811899594276,1985,0.19623652447089943
ds005540,eegnet_lr1e4,8,8,combined_population,0.4866004325340902,0.34325877522580606,0.6299420898423743,1985,0.16331398051976057
ds005540,eegnet_lr1e4,8,8,combined_personalized,0.6324001843844096,0.4677857262248689,0.7970146425439503,1985,0.14544617009558058
ds006850,eegnet_lr1e3,0,0,prior,-6.635784198480622e-16,-6.791374144327373e-15,5.4642173046312485e-15,2000,0.20432291577740386
ds006850,eegnet_lr1e3,0,0,prior_personalized,-6.635784198480622e-16,-6.791374144327373e-15,5.4642173046312485e-15,2000,0.20432291577740386
ds006850,eegnet_lr1e3,0,0,eeg_population,0.0,0.0,0.0,2000,0.5068327505827507
ds006850,eegnet_lr1e3,0,0,eeg_personalized,0.0,0.0,0.0,2000,0.5068327505827507
ds006850,eegnet_lr1e3,0,0,combined_population,0.017852142201525444,-0.026943433225443306,0.06264771762849419,2000,0.204146182048984
ds006850,eegnet_lr1e3,0,0,combined_personalized,0.017852142201525444,-0.026943433225443306,0.06264771762849419,2000,0.204146182048984
ds006850,eegnet_lr1e3,0,8,prior,0.34077330322157423,0.18539110531081307,0.4961555011323354,2000,0.18296729312354318
ds006850,eegnet_lr1e3,0,8,prior_personalized,0.34077330322157423,0.18539110531081307,0.4961555011323354,2000,0.18296729312354318
ds006850,eegnet_lr1e3,0,8,eeg_population,0.0,0.0,0.0,2000,0.5068327505827507
ds006850,eegnet_lr1e3,0,8,eeg_personalized,0.0,0.0,0.0,2000,0.5068327505827507
ds006850,eegnet_lr1e3,0,8,combined_population,0.3523570831682446,0.19731721299973418,0.507396953336755,2000,0.18208489498668382
ds006850,eegnet_lr1e3,0,8,combined_personalized,0.3523570831682446,0.19731721299973418,0.507396953336755,2000,0.18208489498668382
