dataset_id,representation,contrast,participant_dose,stimulus_dose,ccc_delta,ccc_ci_low,ccc_ci_high,valid_bootstrap,ccc_simultaneous_low,ccc_simultaneous_high,mae_delta,mae_ci_low,mae_ci_high
ds005540,eegnet_lr1e3,eeg_added_population,0,0,-0.0015467093333642226,-0.033219863728624864,0.030126445061896417,1985,-0.024242426093035466,0.021149007426307022,-0.0001335862322402459,-0.007573767515163218,0.007306595050682726
ds005540,eegnet_lr1e3,eeg_added_population,0,8,-0.004113075014335832,-0.015447169951200197,0.007221019922528533,1985,-0.026808791774007076,0.018582641745335412,0.0014188167549712971,-0.0050451215601935466,0.007882755070136142
ds005540,eegnet_lr1e3,eeg_added_population,8,0,-0.0015467093333642226,-0.033219863728624864,0.030126445061896417,1985,-0.024242426093035466,0.021149007426307022,-0.0001335862322402459,-0.007573767515163218,0.007306595050682726
ds005540,eegnet_lr1e3,eeg_added_population,8,8,-0.004113075014335832,-0.015447169951200197,0.007221019922528533,1985,-0.026808791774007076,0.018582641745335412,0.0014188167549712971,-0.0050451215601935466,0.007882755070136142
ds005540,eegnet_lr1e3,eeg_added_matched_calibration,0,0,-0.0015467093333642226,-0.033219863728624864,0.030126445061896417,1985,-0.02528745634759638,0.022194037680867935,-0.0001335862322402459,-0.007573767515163218,0.007306595050682726
ds005540,eegnet_lr1e3,eeg_added_matched_calibration,0,8,-0.004113075014335832,-0.015447169951200197,0.007221019922528533,1985,-0.02785382202856799,0.019627671999896325,0.0014188167549712971,-0.0050451215601935466,0.007882755070136142
ds005540,eegnet_lr1e3,eeg_added_matched_calibration,8,0,-0.0008051749598871893,-0.022733077543161506,0.021122727623387128,1985,-0.024545921974119346,0.022935572054344967,0.0008064107604389414,-0.0025996175971454705,0.004212439118023353
ds005540,eegnet_lr1e3,eeg_added_matched_calibration,8,8,0.0006436844094004357,-0.004404713506644602,0.005692082325445474,1985,-0.02309706260483172,0.024384431423632592,0.00028446199672610417,-0.0008274117297750485,0.0013963357232272568
ds005540,eegnet_lr1e3,prior_calibration_gain,0,0,0.0,0.0,0.0,1985,-0.1037004129863563,0.1037004129863563,0.0,0.0,0.0
ds005540,eegnet_lr1e3,prior_calibration_gain,0,8,0.0,0.0,0.0,1985,-0.1037004129863563,0.1037004129863563,0.0,0.0,0.0
ds005540,eegnet_lr1e3,prior_calibration_gain,8,0,0.20355097551998702,0.08686608804864614,0.3202358629913279,1985,0.09985056253363073,0.3072513885063433,-0.019993443667244842,-0.04462274817783514,0.004635860843345458
ds005540,eegnet_lr1e3,prior_calibration_gain,8,8,0.14200573328791455,0.029578554276633903,0.2544329122991952,1985,0.038305320301558254,0.24570614627427084,-0.017825760202544838,-0.04171877696193126,0.006067256556841587
ds005540,eegnet_lr1e3,combined_calibration_gain,0,0,0.0,0.0,0.0,1985,-0.10380748985936593,0.10380748985936593,0.0,0.0,0.0
ds005540,eegnet_lr1e3,combined_calibration_gain,0,8,0.0,0.0,0.0,1985,-0.10380748985936593,0.10380748985936593,0.0,0.0,0.0
ds005540,eegnet_lr1e3,combined_calibration_gain,8,0,0.20429250989346404,0.08747231574087716,0.3211127040460509,1985,0.10048502003409811,0.30809999975283,-0.019053446674565655,-0.044613497978743255,0.0065066046296119485
ds005540,eegnet_lr1e3,combined_calibration_gain,8,8,0.14676249271165082,0.0325691873611889,0.2609557980621127,1985,0.04295500285228489,0.25056998257101676,-0.01896011496079003,-0.04462819706478389,0.006707967143203826
ds005540,eegnet_lr1e3,total_minus_uncalibrated_prior,0,0,-0.0015467093333642226,-0.033219863728624864,0.030126445061896417,1985,-0.10807343195216872,0.10498001328544028,-0.0001335862322402459,-0.007573767515163218,0.007306595050682726
ds005540,eegnet_lr1e3,total_minus_uncalibrated_prior,0,8,-0.004113075014335832,-0.015447169951200197,0.007221019922528533,1985,-0.11063979763314033,0.10241364760446867,0.0014188167549712971,-0.0050451215601935466,0.007882755070136142
ds005540,eegnet_lr1e3,total_minus_uncalibrated_prior,8,0,0.20274580056009983,0.08156971891565051,0.32392188220454915,1985,0.09621907794129533,0.3092725231789043,-0.0191870329068059,-0.04404697484038083,0.005672909026769028
ds005540,eegnet_lr1e3,total_minus_uncalibrated_prior,8,8,0.14264941769731498,0.030375041019461216,0.25492379437516877,1985,0.036122695078510486,0.24917614031611948,-0.017541298205818734,-0.041283196872584194,0.006200600460946726
ds005540,eegnet_lr1e4,eeg_added_population,0,0,-0.00229268204445868,-0.013696557989572603,0.009111193900655241,1985,-0.010286589412576324,0.005701225323658963,-6.716851417051806e-05,-0.0018111422669769585,0.0016768052386359224
ds005540,eegnet_lr1e4,eeg_added_population,0,8,-0.0015198182621088963,-0.008483058685210827,0.005443422160993034,1985,-0.00951372563022654,0.0064740891060087475,5.343859138376428e-05,-0.0012879417116693965,0.001394818894436925
ds005540,eegnet_lr1e4,eeg_added_population,8,0,-0.00229268204445868,-0.013696557989572603,0.009111193900655241,1985,-0.010286589412576324,0.005701225323658963,-6.716851417051806e-05,-0.0018111422669769585,0.0016768052386359224
ds005540,eegnet_lr1e4,eeg_added_population,8,8,-0.0015198182621088963,-0.008483058685210827,0.005443422160993034,1985,-0.00951372563022654,0.0064740891060087475,5.343859138376428e-05,-0.0012879417116693965,0.001394818894436925
ds005540,eegnet_lr1e4,eeg_added_matched_calibration,0,0,-0.00229268204445868,-0.013696557989572603,0.009111193900655241,1985,-0.010390532164448433,0.005805168075531072,-6.716851417051806e-05,-0.0018111422669769585,0.0016768052386359224
ds005540,eegnet_lr1e4,eeg_added_matched_calibration,0,8,-0.0015198182621088963,-0.008483058685210827,0.005443422160993034,1985,-0.009617668382098649,0.0065780318578808564,5.343859138376428e-05,-0.0012879417116693965,0.001394818894436925
ds005540,eegnet_lr1e4,eeg_added_matched_calibration,8,0,0.0005828390130416528,-0.0074351627686079,0.008600840794691205,1985,-0.0075150111069481,0.008680689133031405,5.575449733152826e-05,-0.0010235400985599027,0.0011350490932229593
ds005540,eegnet_lr1e4,eeg_added_matched_calibration,8,8,-0.000283760766396024,-0.005340364128883433,0.004772842596091385,1985,-0.008381610886385777,0.007814089353593729,0.00018602585937174676,-0.0009425939718436527,0.0013146456905871462
ds005540,eegnet_lr1e4,prior_calibration_gain,0,0,0.0,0.0,0.0,1985,-0.1037004129863563,0.1037004129863563,0.0,0.0,0.0
ds005540,eegnet_lr1e4,prior_calibration_gain,0,8,0.0,0.0,0.0,1985,-0.1037004129863563,0.1037004129863563,0.0,0.0,0.0
ds005540,eegnet_lr1e4,prior_calibration_gain,8,0,0.20355097551998702,0.08686608804864614,0.3202358629913279,1985,0.09985056253363073,0.3072513885063433,-0.019993443667244842,-0.04462274817783514,0.004635860843345458
ds005540,eegnet_lr1e4,prior_calibration_gain,8,8,0.14200573328791455,0.029578554276633903,0.2544329122991952,1985,0.038305320301558254,0.24570614627427084,-0.017825760202544838,-0.04171877696193126,0.006067256556841587
ds005540,eegnet_lr1e4,combined_calibration_gain,0,0,0.0,0.0,0.0,1985,-0.10482522681513536,0.10482522681513536,0.0,0.0,0.0
ds005540,eegnet_lr1e4,combined_calibration_gain,0,8,0.0,0.0,0.0,1985,-0.10482522681513536,0.10482522681513536,0.0,0.0,0.0
ds005540,eegnet_lr1e4,combined_calibration_gain,8,0,0.20642649657748735,0.088081341732419,0.3247716514225557,1985,0.101601269762352,0.3112517233926227,-0.019870520655742796,-0.04479729500646263,0.005056253694977038
ds005540,eegnet_lr1e4,combined_calibration_gain,8,8,0.14324179078362742,0.02975167616450182,0.25673190540275304,1985,0.038416563968492065,0.24806701759876276,-0.017693172934556856,-0.04178306978041767,0.006396723911303956
ds005540,eegnet_lr1e4,total_minus_uncalibrated_prior,0,0,-0.00229268204445868,-0.013696557989572603,0.009111193900655241,1985,-0.10418167384859352,0.09959630975967616,-6.716851417051806e-05,-0.0018111422669769585,0.0016768052386359224
ds005540,eegnet_lr1e4,total_minus_uncalibrated_prior,0,8,-0.0015198182621088963,-0.008483058685210827,0.005443422160993034,1985,-0.10340881006624374,0.10036917354202594,5.343859138376428e-05,-0.0012879417116693965,0.001394818894436925
ds005540,eegnet_lr1e4,total_minus_uncalibrated_prior,8,0,0.20413381453302867,0.08881318448425773,0.3194544445817996,1985,0.10224482272889383,0.3060228063371635,-0.019937689169913314,-0.04441388921922171,0.00453851087939508
ds005540,eegnet_lr1e4,total_minus_uncalibrated_prior,8,8,0.14172197252151852,0.02993994983864512,0.25350399520439193,1985,0.039832980717383684,0.24361096432565338,-0.01763973434317309,-0.041424822176213405,0.006145353489867226
ds006850,eegnet_lr1e3,eeg_added_population,0,0,0.012688286362232105,-0.02215263774451942,0.04752921046898363,2000,-0.013046688715465778,0.03842326143992999,0.0008620949296281044,-0.0026727102275958957,0.004396900086852104
ds006850,eegnet_lr1e3,eeg_added_population,0,8,0.011343114819022726,-0.018375498057721495,0.04106172769576695,2000,-0.014391860258675157,0.03707808989672061,-7.47397641306935e-06,-0.004399646699350888,0.004384698746524749
ds006850,eegnet_lr1e3,eeg_added_population,8,0,0.012688286362232105,-0.02215263774451942,0.04752921046898363,2000,-0.013046688715465778,0.03842326143992999,0.0008620949296281044,-0.0026727102275958957,0.004396900086852104
ds006850,eegnet_lr1e3,eeg_added_population,8,8,0.011343114819022726,-0.018375498057721495,0.04106172769576695,2000,-0.014391860258675157,0.03707808989672061,-7.47397641306935e-06,-0.004399646699350888,0.004384698746524749
ds006850,eegnet_lr1e3,eeg_added_matched_calibration,0,0,0.012688286362232105,-0.02215263774451942,0.04752921046898363,2000,-0.01600531444007166,0.04138188716453587,0.0008620949296281044,-0.0026727102275958957,0.004396900086852104
ds006850,eegnet_lr1e3,eeg_added_matched_calibration,0,8,0.011343114819022726,-0.018375498057721495,0.04106172769576695,2000,-0.01735048598328104,0.04003671562132649,-7.47397641306935e-06,-0.004399646699350888,0.004384698746524749
ds006850,eegnet_lr1e3,eeg_added_matched_calibration,8,0,0.00695508369471004,-0.02736255028303064,0.04127271767245072,2000,-0.021738517107593724,0.035648684497013805,0.0014823873810981825,-0.0030509567950048307,0.006015731557201196
ds006850,eegnet_lr1e3,eeg_added_matched_calibration,8,8,0.00796694282920074,-0.02238104204696751,0.03831492770536899,2000,-0.020726657973103024,0.036660543631504505,0.0012955442975109699,-0.004604276428207671,0.0071953650232296105
ds006850,eegnet_lr1e3,prior_calibration_gain,0,0,0.0,0.0,0.0,2000,-0.09837195916493462,0.09837195916493462,0.0,0.0,0.0
ds006850,eegnet_lr1e3,prior_calibration_gain,0,8,0.0,0.0,0.0,2000,-0.09837195916493462,0.09837195916493462,0.0,0.0,0.0
ds006850,eegnet_lr1e3,prior_calibration_gain,8,0,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000,0.0580688637109857,0.25481278204085495,-0.0024385431923127365,-0.024869208506436973,0.0199921221218115
ds006850,eegnet_lr1e3,prior_calibration_gain,8,8,0.07736957634443592,-0.03447939737487073,0.18921855006374255,2000,-0.021002382820498697,0.17574153550937055,-0.00304765247792807,-0.02292321873679001,0.01682791378093387
ds006850,eegnet_lr1e3,combined_calibration_gain,0,0,0.0,0.0,0.0,2000,-0.09665112221125184,0.09665112221125184,0.0,0.0,0.0
ds006850,eegnet_lr1e3,combined_calibration_gain,0,8,0.0,0.0,0.0,2000,-0.09665112221125184,0.09665112221125184,0.0,0.0,0.0
ds006850,eegnet_lr1e3,combined_calibration_gain,8,0,0.15070762020839826,0.017982862515648734,0.2834323779011478,2000,0.054056497997146416,0.2473587424196501,-0.0018182507408426585,-0.024425241847831815,0.0207887403661465
ds006850,eegnet_lr1e3,combined_calibration_gain,8,8,0.07399340435461393,-0.03919714837752854,0.1871839570867564,2000,-0.022657717856637907,0.17064452656586576,-0.0017446342040040308,-0.021786679880133396,0.018297411472125335
ds006850,eegnet_lr1e3,total_minus_uncalibrated_prior,0,0,0.012688286362232105,-0.02215263774451942,0.04752921046898363,2000,-0.08839935833537552,0.11377593105983971,0.0008620949296281044,-0.0026727102275958957,0.004396900086852104
ds006850,eegnet_lr1e3,total_minus_uncalibrated_prior,0,8,0.011343114819022726,-0.018375498057721495,0.04106172769576695,2000,-0.08974452987858489,0.11243075951663034,-7.47397641306935e-06,-0.004399646699350888,0.004384698746524749
ds006850,eegnet_lr1e3,total_minus_uncalibrated_prior,8,0,0.16339590657063036,0.025763948079918664,0.30102786506134205,2000,0.06230826187302274,0.26448355126823797,-0.0009561558112145541,-0.023999558206248658,0.02208724658381955
ds006850,eegnet_lr1e3,total_minus_uncalibrated_prior,8,8,0.08533651917363666,-0.0325300748968948,0.20320311324416812,2000,-0.015751125523970955,0.18642416387124428,-0.0017521081804171001,-0.022341958598186874,0.018837742237352673
ds006850,eegnet_lr1e4,eeg_added_population,0,0,0.016675543601336707,-0.020547855573810846,0.05389894277648426,2000,-0.009632916430802045,0.04298400363347546,0.001069892605269629,-0.0029475480804078058,0.005087333290947064
ds006850,eegnet_lr1e4,eeg_added_population,0,8,0.007794309932613264,-0.01277186537502343,0.028360485240249957,2000,-0.01851415009952549,0.03410276996475202,-5.673809409703634e-05,-0.0036402774634733343,0.0035268012752792616
ds006850,eegnet_lr1e4,eeg_added_population,8,0,0.016675543601336707,-0.020547855573810846,0.05389894277648426,2000,-0.009632916430802045,0.04298400363347546,0.001069892605269629,-0.0029475480804078058,0.005087333290947064
ds006850,eegnet_lr1e4,eeg_added_population,8,8,0.007794309932613264,-0.01277186537502343,0.028360485240249957,2000,-0.01851415009952549,0.03410276996475202,-5.673809409703634e-05,-0.0036402774634733343,0.0035268012752792616
ds006850,eegnet_lr1e4,eeg_added_matched_calibration,0,0,0.016675543601336707,-0.020547855573810846,0.05389894277648426,2000,-0.010401621146125719,0.04375270834879913,0.001069892605269629,-0.0029475480804078058,0.005087333290947064
ds006850,eegnet_lr1e4,eeg_added_matched_calibration,0,8,0.007794309932613264,-0.01277186537502343,0.028360485240249957,2000,-0.019282854814849162,0.03487147468007569,-5.673809409703634e-05,-0.0036402774634733343,0.0035268012752792616
ds006850,eegnet_lr1e4,eeg_added_matched_calibration,8,0,0.0058000105532765855,-0.02641230101544919,0.03801232212200236,2000,-0.02127715419418584,0.03287717530073901,0.0020660018999909546,-0.002200713905574453,0.006332717705556362
ds006850,eegnet_lr1e4,eeg_added_matched_calibration,8,8,0.003943408070723464,-0.01496242251393673,0.022849238655383658,2000,-0.023133756676738962,0.03102057281818589,0.0007137418072826751,-0.002623329475014166,0.004050813089579516
ds006850,eegnet_lr1e4,prior_calibration_gain,0,0,0.0,0.0,0.0,2000,-0.09837195916493462,0.09837195916493462,0.0,0.0,0.0
ds006850,eegnet_lr1e4,prior_calibration_gain,0,8,0.0,0.0,0.0,2000,-0.09837195916493462,0.09837195916493462,0.0,0.0,0.0
