dataset_id,representation,contrast,estimate,ci_low,ci_high,valid_bootstrap
ds005540,eegnet_lr1e3,prior_personalized_surface_auc,0.33173979581321567,0.24652865374123467,0.41695093788519666,1985
ds005540,eegnet_lr1e3,prior_personalized_participant_change,0.20355097551998702,0.08686608804864614,0.3202358629913279,1985
ds005540,eegnet_lr1e3,prior_personalized_stimulus_change,0.49070123722248665,0.34749131213138207,0.6339111623135912,1985
ds005540,eegnet_lr1e3,prior_personalized_joint_change,0.6327069705104013,0.46887149106038034,0.7965424499604221,1985
ds005540,eegnet_lr1e3,prior_personalized_endpoint_interaction,-0.06154524223207244,-0.112671270030258,-0.01041921443388688,1985
ds005540,eegnet_lr1e3,combined_personalized_surface_auc,0.3302844770886689,0.2435632301257767,0.41700572405156117,1985
ds005540,eegnet_lr1e3,combined_personalized_participant_change,0.20429250989346404,0.08747231574087716,0.3211127040460509,1985
ds005540,eegnet_lr1e3,combined_personalized_stimulus_change,0.4881348715415151,0.3446785058250497,0.6315912372579804,1985
ds005540,eegnet_lr1e3,combined_personalized_joint_change,0.6348973642531659,0.4730388275865582,0.7967559009197736,1985
ds005540,eegnet_lr1e3,combined_personalized_endpoint_interaction,-0.057530017181813206,-0.11257573494253792,-0.0024842994210884928,1985
ds005540,eegnet_lr1e3,matched_eeg_added_surface_auc,-0.001455318724546702,-0.014343385700263,0.011432748251169595,1985
ds005540,eegnet_lr1e3,matched_eeg_added_uniform_mean_ccc,-0.001455318724546702,-0.014343385700263,0.011432748251169595,1985
ds005540,eegnet_lr1e3,matched_eeg_added_uniform_mean_mae,0.0005940258199740242,-0.0027526585511586906,0.003940710191106739,1985
ds005540,eegnet_lr1e4,prior_personalized_surface_auc,0.33173979581321567,0.24652865374123467,0.41695093788519666,1985
ds005540,eegnet_lr1e4,prior_personalized_participant_change,0.20355097551998702,0.08686608804864614,0.3202358629913279,1985
ds005540,eegnet_lr1e4,prior_personalized_stimulus_change,0.49070123722248665,0.34749131213138207,0.6339111623135912,1985
ds005540,eegnet_lr1e4,prior_personalized_joint_change,0.6327069705104013,0.46887149106038034,0.7965424499604221,1985
ds005540,eegnet_lr1e4,prior_personalized_endpoint_interaction,-0.06154524223207244,-0.112671270030258,-0.01041921443388688,1985
ds005540,eegnet_lr1e4,combined_personalized_surface_auc,0.33086144029823517,0.2464832074727904,0.41523967312367993,1985
ds005540,eegnet_lr1e4,combined_personalized_participant_change,0.20642649657748735,0.088081341732419,0.3247716514225557,1985
ds005540,eegnet_lr1e4,combined_personalized_stimulus_change,0.49147410100483646,0.34822287727966506,0.6347253247300079,1985
ds005540,eegnet_lr1e4,combined_personalized_joint_change,0.6347158917884639,0.4695444814966173,0.7998873020803104,1985
ds005540,eegnet_lr1e4,combined_personalized_endpoint_interaction,-0.06318470579385993,-0.11483562799839117,-0.011533783589328696,1985
ds005540,eegnet_lr1e4,matched_eeg_added_surface_auc,-0.0008783555149804869,-0.008200809233888473,0.0064440982039274996,1985
ds005540,eegnet_lr1e4,matched_eeg_added_uniform_mean_ccc,-0.0008783555149804869,-0.008200809233888473,0.0064440982039274996,1985
ds005540,eegnet_lr1e4,matched_eeg_added_uniform_mean_mae,5.701260847913031e-05,-0.00093201910308509,0.0010460443200433506,1985
ds006850,eegnet_lr1e3,prior_personalized_surface_auc,0.22883925141587586,0.14266819090008348,0.31501031193166823,2000
ds006850,eegnet_lr1e3,prior_personalized_participant_change,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000
ds006850,eegnet_lr1e3,prior_personalized_stimulus_change,0.3407733032215749,0.18539110531081401,0.49615550113233575,2000
ds006850,eegnet_lr1e3,prior_personalized_joint_change,0.4181428795660108,0.2619179161162164,0.5743678430158052,2000
ds006850,eegnet_lr1e3,prior_personalized_endpoint_interaction,-0.0790712465314844,-0.1248722102819575,-0.0332702827810113,2000
ds006850,eegnet_lr1e3,combined_personalized_surface_auc,0.23857760834216724,0.14796038356125374,0.32919483312308073,2000
ds006850,eegnet_lr1e3,combined_personalized_participant_change,0.15070762020839826,0.017982862515648734,0.2834323779011478,2000
ds006850,eegnet_lr1e3,combined_personalized_stimulus_change,0.3394281316783655,0.18423139191189059,0.4946248714448404,2000
ds006850,eegnet_lr1e3,combined_personalized_joint_change,0.41342153603297943,0.2566419219989623,0.5702011500669966,2000
ds006850,eegnet_lr1e3,combined_personalized_endpoint_interaction,-0.07671421585378431,-0.12340980014820602,-0.030018631559362602,2000
ds006850,eegnet_lr1e3,matched_eeg_added_surface_auc,0.009738356926291403,-0.01829233634531257,0.03776905019789537,2000
ds006850,eegnet_lr1e3,matched_eeg_added_uniform_mean_ccc,0.009738356926291403,-0.01829233634531257,0.03776905019789537,2000
ds006850,eegnet_lr1e3,matched_eeg_added_uniform_mean_mae,0.0009081381579560469,-0.0024823432831540546,0.004298619599066148,2000
ds006850,eegnet_lr1e4,prior_personalized_surface_auc,0.22883925141587586,0.14266819090008348,0.31501031193166823,2000
ds006850,eegnet_lr1e4,prior_personalized_participant_change,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000
ds006850,eegnet_lr1e4,prior_personalized_stimulus_change,0.3407733032215749,0.18539110531081401,0.49615550113233575,2000
ds006850,eegnet_lr1e4,prior_personalized_joint_change,0.4181428795660108,0.2619179161162164,0.5743678430158052,2000
ds006850,eegnet_lr1e4,prior_personalized_endpoint_interaction,-0.0790712465314844,-0.1248722102819575,-0.0332702827810113,2000
ds006850,eegnet_lr1e4,combined_personalized_surface_auc,0.23739256945536336,0.1476867749808978,0.32709836392982894,2000
ds006850,eegnet_lr1e4,combined_personalized_participant_change,0.14556528982786018,0.01356791766712323,0.27756266198859714,2000
ds006850,eegnet_lr1e4,combined_personalized_stimulus_change,0.33189206955285144,0.17557677311074565,0.48820736599495723,2000
ds006850,eegnet_lr1e4,combined_personalized_joint_change,0.40541074403539756,0.24781163025530484,0.5630098578154903,2000
ds006850,eegnet_lr1e4,combined_personalized_endpoint_interaction,-0.07204661534531409,-0.11867758344386094,-0.025415647246767245,2000
ds006850,eegnet_lr1e4,matched_eeg_added_surface_auc,0.008553318039487504,-0.0173281496069981,0.03443478568597311,2000
ds006850,eegnet_lr1e4,matched_eeg_added_uniform_mean_ccc,0.008553318039487504,-0.0173281496069981,0.03443478568597311,2000
ds006850,eegnet_lr1e4,matched_eeg_added_uniform_mean_mae,0.0009482245546115556,-0.0023449652216364857,0.004241414330859597,2000
