dataset_id,representation,participant_dose,stimulus_dose,combined_personalized,combined_population,eeg_personalized,eeg_population,prior,prior_personalized,total,total_low,total_high,total_draws,calibration,calibration_low,calibration_high,calibration_draws,matched,matched_low,matched_high,matched_draws,arithmetic_error,configuration,total_t_low,total_t_high,calibration_t_low,calibration_t_high,matched_t_low,matched_t_high
ds006850,bandpower_ridge_strong,4,1,0.2987128675004372,0.2426294739736734,0.1519483007310137,-0.0030377066206358,0.2524773125728417,0.3023803686005889,0.0462355549275955,-0.0194578796574494,0.122995577919102,2000,0.0499030560277472,-0.0107718636506649,0.1199416286787717,2000,-0.0036675011001516,-0.0257976849278827,0.0216525027868886,2000,-1.0278236595162582e-16,Band-power R2,-0.0346998088193147,0.1271709186745058,-0.0238655790148268,0.1236716910703213,-0.0302561274697141,0.0229211252694107
ds006850,bandpower_ridge_strong,4,2,0.3718776950405104,0.3130355942222497,0.148859665305682,-0.002080799483007,0.3327785294901091,0.3805869588807822,0.0390991655504012,-0.0362988690330006,0.1337920098372139,2000,0.0478084293906731,-0.0261456880496663,0.1310668374291758,2000,-0.0087092638402718,-0.0344454503066869,0.0227198470201335,2000,-9.540979117872439e-17,Band-power R2,-0.0573912504831287,0.1355895815839312,-0.0408835902126683,0.1365004489940146,-0.0413810931275037,0.02396256544696
ds006850,bandpower_ridge_strong,4,4,0.3685345103380793,0.2990889982632158,0.1536201318433631,0.0070342028741835,0.3122403043035985,0.3752071982537277,0.0562942060344808,-0.027151566925119,0.1461940789419495,2000,0.0629668939501292,-0.0162347458447411,0.1503086716714229,2000,-0.0066726879156484,-0.0337544995339813,0.0236423217817468,2000,6.071532165918825e-18,Band-power R2,-0.044145162950493,0.1567335750194547,-0.0314670334672091,0.1574008213674675,-0.0397762459451311,0.0264308701138343
ds006850,bandpower_ridge_strong,4,8,0.3984594337477894,0.3245796711362553,0.1527216164560171,-0.0008398697905442,0.3407733032215742,0.4064459392866467,0.0576861305262152,-0.0285644286774807,0.1524274257047491,2000,0.0656726360650725,-0.0167296423409019,0.1555577881174501,2000,-0.0079865055388572,-0.0355286260064564,0.0229710222554121,2000,-9.71445146547012e-17,Band-power R2,-0.0453612530937774,0.1607335141462079,-0.0327958577857271,0.1641411299158722,-0.0411495611168768,0.0251765500391623
ds006850,bandpower_ridge_strong,8,0,0.1459566554411117,-0.0121230620898352,0.1463673075710141,-0.0051747363669552,-6.6357841984806225e-16,0.1564408228759196,0.1459566554411124,0.0326531110323267,0.2433760816542018,2000,0.1564408228759203,0.0522892775511741,0.2434773560387886,2000,-0.0104841674348079,-0.0454093110575032,0.0317368356124574,2000,0.0,Band-power R2,0.0284428158872677,0.263470494994957,0.0491872034483967,0.2636944423034438,-0.0549004176820321,0.0339320828124163
ds006850,bandpower_ridge_strong,8,1,0.3042198964999326,0.2426294739736734,0.1480658965195783,-0.0030377066206358,0.2524773125728417,0.3108629427789764,0.0517425839270909,-0.0119104196283813,0.1245782971994583,2000,0.0583856302061347,0.0047732339790911,0.1217845087926029,2000,-0.0066430462790438,-0.0294994238026599,0.0187313127784904,2000,-1.734723475976807e-18,Band-power R2,-0.0239899227784077,0.1274750906325895,-0.0089259570345041,0.1256972174467736,-0.0339523336895331,0.0206662411314454
ds006850,bandpower_ridge_strong,8,2,0.3799265621673532,0.3130355942222497,0.1465744811298457,-0.002080799483007,0.3327785294901091,0.3927762479587605,0.0471480326772441,-0.0268218992504877,0.1345329386275325,2000,0.0599977184686513,-0.002865312883864,0.135223441858281,2000,-0.0128496857914072,-0.0393955291094554,0.0202146861591297,2000,3.469446951953614e-18,Band-power R2,-0.0421999048509063,0.1364959702053945,-0.0195673485511932,0.139562785488496,-0.0475668195203538,0.0218674479375392
ds006850,bandpower_ridge_strong,8,4,0.3757381766144595,0.2990889982632158,0.1520844663836963,0.0070342028741835,0.3122403043035985,0.387435012462399,0.063497872310861,-0.0202167737758107,0.1493658443542816,2000,0.0751947081588004,0.0033093603231873,0.1522636522726705,2000,-0.0116968358479394,-0.0399202817722327,0.0216622793722364,2000,-1.734723475976807e-18,Band-power R2,-0.0303435292816465,0.1573392739033686,-0.0104714166543101,0.160860832971911,-0.0472284710868821,0.0238347993910032
ds006850,bandpower_ridge_strong,8,8,0.4050355567203801,0.3245796711362553,0.150577339897529,-0.0008398697905442,0.3407733032215742,0.4181428795660101,0.0642622534988059,-0.0202105995662327,0.150918235310521,2000,0.0773695763444359,0.0025881139430619,0.1580455921316929,2000,-0.0131073228456299,-0.0397615050271107,0.019912490227515,2000,-1.0061396160665481e-16,Band-power R2,-0.0315341315631115,0.1600586385607234,-0.0123909031378424,0.1671300558267143,-0.0472780178606845,0.0210633721694246
ds006850,eegnet_lr1e3,0,0,0.0101447710421176,0.0101447710421176,0.0191724820146088,0.01917248050675,-6.6357841984806225e-16,-6.6357841984806225e-16,0.0101447710421182,-0.01479636453827,0.0358583585346744,2000,0.0,0.0,0.0,2000,0.0101447710421182,-0.01479636453827,0.0358583585346744,2000,0.0,EEGNet L1,-0.0180589933550866,0.0383485354393232,0.0,0.0,-0.0180589933550866,0.0383485354393232
ds006850,eegnet_lr1e3,0,1,0.2585771691435105,0.2585771691435105,0.0099805901202088,0.0099805929242199,0.2524773125728417,0.2524773125728417,0.0060998565706688,-0.0057553101739207,0.0176946855588991,2000,0.0,0.0,0.0,2000,0.0060998565706688,-0.0057553101739207,0.0176946855588991,2000,0.0,EEGNet L1,-0.0073239449679258,0.0195236581092635,0.0,0.0,-0.0073239449679258,0.0195236581092635
ds006850,eegnet_lr1e3,0,2,0.3472962983446062,0.3472962983446062,0.0187067174588738,0.0187067135551525,0.3327785294901091,0.3327785294901091,0.014517768854497,-0.0082569121049856,0.0413451250986314,2000,0.0,0.0,0.0,2000,0.014517768854497,-0.0082569121049856,0.0413451250986314,2000,0.0,EEGNet L1,-0.013479500726928,0.0425150384359221,0.0,0.0,-0.013479500726928,0.0425150384359221
ds006850,eegnet_lr1e3,0,4,0.3239084768071994,0.3239084768071994,0.0119372901662316,0.0119372882251145,0.3122403043035985,0.3122403043035985,0.0116681725036009,-0.005408523606472,0.0273446996657549,2000,0.0,0.0,0.0,2000,0.0116681725036009,-0.005408523606472,0.0273446996657549,2000,0.0,EEGNet L1,-0.0070667134677227,0.0304030584749245,0.0,0.0,-0.0070667134677227,0.0304030584749245
