dataset_id,representation,contrast,estimate,ci_low,ci_high,valid_bootstrap
ds005540,eegnet_lr1e4,prior_personalized_surface_auc,0.5290057492779665,0.3886905537086048,0.6693209448473283,1985
ds005540,eegnet_lr1e4,prior_personalized_participant_change,0.20355097551998702,0.08686608804864614,0.3202358629913279,1985
ds005540,eegnet_lr1e4,prior_personalized_stimulus_change,0.49070123722248665,0.34749131213138207,0.6339111623135912,1985
ds005540,eegnet_lr1e4,prior_personalized_joint_change,0.6327069705104013,0.4688714910603803,0.7965424499604222,1985
ds005540,eegnet_lr1e4,prior_personalized_endpoint_interaction,-0.06154524223207244,-0.112671270030258,-0.01041921443388688,1985
ds005540,eegnet_lr1e4,combined_personalized_surface_auc,0.5294457102825727,0.3899976646281187,0.6688937559370267,1985
ds005540,eegnet_lr1e4,combined_personalized_participant_change,0.20401345239800345,0.08627409712907909,0.3217528076669278,1985
ds005540,eegnet_lr1e4,combined_personalized_stimulus_change,0.49110848125610146,0.3471125305237279,0.635104431988475,1985
ds005540,eegnet_lr1e4,combined_personalized_joint_change,0.6326530987956605,0.46810303628717476,0.7972031613041461,1985
ds005540,eegnet_lr1e4,combined_personalized_endpoint_interaction,-0.06246883485844444,-0.11462768927799515,-0.010309980438893737,1985
ds005540,eegnet_lr1e4,matched_eeg_added_surface_auc,0.00043996100460604937,-0.00453077874184287,0.005410700751054968,1985
ds005540,eegnet_lr1e4,matched_eeg_added_uniform_mean_ccc,0.00029082238288256424,-0.004607369838888936,0.005189014604654065,1985
ds005540,eegnet_lr1e4,matched_eeg_added_uniform_mean_mae,0.00020574307107483315,-0.0007252578891506024,0.0011367440313002687,1985
ds005540,labram_ridge_base,prior_personalized_surface_auc,0.5290057492779665,0.3886905537086048,0.6693209448473283,1985
ds005540,labram_ridge_base,prior_personalized_participant_change,0.20355097551998702,0.08686608804864614,0.3202358629913279,1985
ds005540,labram_ridge_base,prior_personalized_stimulus_change,0.49070123722248665,0.34749131213138207,0.6339111623135912,1985
ds005540,labram_ridge_base,prior_personalized_joint_change,0.6327069705104013,0.4688714910603803,0.7965424499604222,1985
ds005540,labram_ridge_base,prior_personalized_endpoint_interaction,-0.06154524223207244,-0.112671270030258,-0.01041921443388688,1985
