dataset_id,representation,contrast,participant_dose,stimulus_dose,ccc_delta,ccc_ci_low,ccc_ci_high,valid_bootstrap,ccc_simultaneous_low,ccc_simultaneous_high,mae_delta,mae_ci_low,mae_ci_high
ds005540,de_ridge_base,eeg_added_population,0,0,0.018197483699897946,-0.08011079443750053,0.11650576183729643,1985,-0.05427871662178768,0.09067368402158357,0.008604111665807018,-0.009977976604653545,0.027186199936267582
ds005540,de_ridge_base,eeg_added_population,0,1,-0.009923782010875792,-0.06596432079607746,0.046116756774325876,1985,-0.08239998233256142,0.06255241831080983,0.01062768947287926,-0.007802399624273509,0.029057778570032028
ds005540,de_ridge_base,eeg_added_population,0,2,-0.00657217200929161,-0.0790795551428392,0.06593521112425597,1985,-0.07904837233097724,0.06590402831239402,0.008139262316192136,-0.01082944811739454,0.027107972749778813
ds005540,de_ridge_base,eeg_added_population,0,4,-0.006411474028104991,-0.0874371020544748,0.07461415399826482,1985,-0.07888767434979062,0.06606472629358064,0.011103817561315676,-0.006036565510684384,0.028244200633315737
ds005540,de_ridge_base,eeg_added_population,0,8,-0.007508379363935891,-0.09099428153485611,0.07597752280698433,1985,-0.07998457968562152,0.06496782095774974,0.010258850615616877,-0.0066641864189476395,0.027181887650181393
ds005540,de_ridge_base,eeg_added_population,1,0,0.018197483699897946,-0.08011079443750053,0.11650576183729643,1985,-0.05427871662178768,0.09067368402158357,0.008604111665807018,-0.009977976604653545,0.027186199936267582
ds005540,de_ridge_base,eeg_added_population,1,1,-0.009923782010875792,-0.06596432079607746,0.046116756774325876,1985,-0.08239998233256142,0.06255241831080983,0.01062768947287926,-0.007802399624273509,0.029057778570032028
ds005540,de_ridge_base,eeg_added_population,1,2,-0.00657217200929161,-0.0790795551428392,0.06593521112425597,1985,-0.07904837233097724,0.06590402831239402,0.008139262316192136,-0.01082944811739454,0.027107972749778813
ds005540,de_ridge_base,eeg_added_population,1,4,-0.006411474028104991,-0.0874371020544748,0.07461415399826482,1985,-0.07888767434979062,0.06606472629358064,0.011103817561315676,-0.006036565510684384,0.028244200633315737
ds005540,de_ridge_base,eeg_added_population,1,8,-0.007508379363935891,-0.09099428153485611,0.07597752280698433,1985,-0.07998457968562152,0.06496782095774974,0.010258850615616877,-0.0066641864189476395,0.027181887650181393
ds005540,de_ridge_base,eeg_added_population,2,0,0.018197483699897946,-0.08011079443750053,0.11650576183729643,1985,-0.05427871662178768,0.09067368402158357,0.008604111665807018,-0.009977976604653545,0.027186199936267582
ds005540,de_ridge_base,eeg_added_population,2,1,-0.009923782010875792,-0.06596432079607746,0.046116756774325876,1985,-0.08239998233256142,0.06255241831080983,0.01062768947287926,-0.007802399624273509,0.029057778570032028
ds005540,de_ridge_base,eeg_added_population,2,2,-0.00657217200929161,-0.0790795551428392,0.06593521112425597,1985,-0.07904837233097724,0.06590402831239402,0.008139262316192136,-0.01082944811739454,0.027107972749778813
