dataset_id,representation,contrast,participant_dose,stimulus_dose,ccc_delta,ccc_ci_low,ccc_ci_high,valid_bootstrap,ccc_simultaneous_low,ccc_simultaneous_high,mae_delta,mae_ci_low,mae_ci_high
ds005540,labram_lastblock_residual,eeg_added_population,0,0,0.014443673767954374,-0.11809558406448413,0.14698293160039289,1985,-0.08202661536481616,0.1109139629007249,0.026443834433283825,-0.0036293953476252173,0.056517064214192864
ds005540,labram_lastblock_residual,eeg_added_population,0,8,-0.03473874870436683,-0.13137910626713006,0.06190160885839639,1985,-0.13120903783713736,0.0617315404284037,0.021286590752778195,-0.0006947152851680648,0.04326789679072446
ds005540,labram_lastblock_residual,eeg_added_population,8,0,0.014443673767954374,-0.11809558406448413,0.14698293160039289,1985,-0.08202661536481616,0.1109139629007249,0.026443834433283825,-0.0036293953476252173,0.056517064214192864
ds005540,labram_lastblock_residual,eeg_added_population,8,8,-0.03473874870436683,-0.13137910626713006,0.06190160885839639,1985,-0.13120903783713736,0.0617315404284037,0.021286590752778195,-0.0006947152851680648,0.04326789679072446
ds005540,labram_lastblock_residual,eeg_added_matched_calibration,0,0,0.014443673767954374,-0.11809558406448413,0.14698293160039289,1985,-0.09027794118644272,0.11916528872235146,0.026443834433283825,-0.0036293953476252173,0.056517064214192864
ds005540,labram_lastblock_residual,eeg_added_matched_calibration,0,8,-0.03473874870436683,-0.13137910626713006,0.06190160885839639,1985,-0.1394603636587639,0.06998286625003027,0.021286590752778195,-0.0006947152851680648,0.04326789679072446
ds005540,labram_lastblock_residual,eeg_added_matched_calibration,8,0,-0.005182550209139242,-0.1309306949046788,0.12056559448640031,1985,-0.10990416516353634,0.09953906474525785,0.01532412379569964,-0.007985129937596588,0.03863337752899587
ds005540,labram_lastblock_residual,eeg_added_matched_calibration,8,8,-0.01870011018473916,-0.09616934822763525,0.058769127858156925,1985,-0.12342172513913625,0.08602150476965793,0.012749246757188554,-0.004143934594030205,0.029642428108407313
ds005540,labram_lastblock_residual,prior_calibration_gain,0,0,0.0,0.0,0.0,1985,-0.10370041298635614,0.10370041298635614,0.0,0.0,0.0
ds005540,labram_lastblock_residual,prior_calibration_gain,0,8,0.0,0.0,0.0,1985,-0.10370041298635614,0.10370041298635614,0.0,0.0,0.0
ds005540,labram_lastblock_residual,prior_calibration_gain,8,0,0.2035509755199871,0.08686608804864622,0.320235862991328,1985,0.09985056253363096,0.30725138850634326,-0.019993443667244842,-0.04462274817783514,0.004635860843345458
ds005540,labram_lastblock_residual,prior_calibration_gain,8,8,0.14200573328791438,0.02957855427663375,0.254432912299195,1985,0.03830532030155824,0.2457061462742705,-0.01782576020254481,-0.04171877696193124,0.006067256556841618
