dataset_id,representation,contrast,estimate,ci_low,ci_high,valid_bootstrap
ds005540,labram_lastblock_residual,prior_personalized_surface_auc,0.33173979581321567,0.24652865374123464,0.41695093788519666,1985
ds005540,labram_lastblock_residual,prior_personalized_participant_change,0.2035509755199871,0.08686608804864622,0.320235862991328,1985
ds005540,labram_lastblock_residual,prior_personalized_stimulus_change,0.49070123722248693,0.34749131213138235,0.6339111623135916,1985
ds005540,labram_lastblock_residual,prior_personalized_joint_change,0.6327069705104013,0.4688714910603804,0.7965424499604221,1985
ds005540,labram_lastblock_residual,prior_personalized_endpoint_interaction,-0.06154524223207272,-0.11267127003025824,-0.0104192144338872,1985
ds005540,labram_lastblock_residual,combined_personalized_surface_auc,0.32069536198064297,0.19706009630255095,0.444330627658735,1985
ds005540,labram_lastblock_residual,combined_personalized_participant_change,0.18392475154289348,0.06360899487515234,0.30424050821063464,1985
ds005540,labram_lastblock_residual,combined_personalized_stimulus_change,0.4415188147501657,0.287494409235919,0.5955432202644124,1985
ds005540,labram_lastblock_residual,combined_personalized_joint_change,0.5995631865577078,0.424940940961672,0.7741854321537436,1985
ds005540,labram_lastblock_residual,combined_personalized_endpoint_interaction,-0.025880379735351466,-0.10017677786683168,0.048416018396128746,1985
ds005540,labram_lastblock_residual,matched_eeg_added_surface_auc,-0.011044433832572715,-0.1041140143807262,0.08202514671558078,1985
ds005540,labram_lastblock_residual,matched_eeg_added_uniform_mean_ccc,-0.011044433832572715,-0.1041140143807262,0.08202514671558078,1985
ds005540,labram_lastblock_residual,matched_eeg_added_uniform_mean_mae,0.018950948934737553,0.0018333579394561074,0.036068539930019,1985
ds006850,labram_lastblock_residual,prior_personalized_surface_auc,0.22883925141587586,0.14266819090008348,0.31501031193166823,2000
ds006850,labram_lastblock_residual,prior_personalized_participant_change,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000
ds006850,labram_lastblock_residual,prior_personalized_stimulus_change,0.3407733032215749,0.18539110531081401,0.49615550113233575,2000
ds006850,labram_lastblock_residual,prior_personalized_joint_change,0.4181428795660108,0.2619179161162164,0.5743678430158052,2000
ds006850,labram_lastblock_residual,prior_personalized_endpoint_interaction,-0.0790712465314844,-0.1248722102819575,-0.0332702827810113,2000
ds006850,labram_lastblock_residual,combined_personalized_surface_auc,0.18846122983321983,0.0843043807426362,0.2926180789238035,2000
ds006850,labram_lastblock_residual,combined_personalized_participant_change,0.16814781841814178,0.03621862840142312,0.3000770084348604,2000
ds006850,labram_lastblock_residual,combined_personalized_stimulus_change,0.29974427770843953,0.1482851524836542,0.45120340293322486,2000
ds006850,labram_lastblock_residual,combined_personalized_joint_change,0.42782960557505084,0.25892328334599235,0.5967359278041093,2000
ds006850,labram_lastblock_residual,combined_personalized_endpoint_interaction,-0.040062490551530494,-0.1221734241761358,0.042048443073074815,2000
ds006850,labram_lastblock_residual,matched_eeg_added_surface_auc,-0.040378021582656,-0.1158797328755376,0.03512368971022559,2000
ds006850,labram_lastblock_residual,matched_eeg_added_uniform_mean_ccc,-0.040378021582656,-0.1158797328755376,0.03512368971022559,2000
ds006850,labram_lastblock_residual,matched_eeg_added_uniform_mean_mae,0.03020667739547133,0.016296103051261508,0.04411725173968115,2000
